feature_0,feature_1,feature_2,feature_3,feature_4,label
0.22203493,0.8672559,0.32399803,0.35009426,0.2495575,0.0
0.6170699,0.5633808,0.27813655,0.8714985,0.64121306,1.0
0.2710595,0.3937285,0.2247982,0.18874156,0.5655243,0.0
0.3394832,0.39887214,0.9638232,0.79318964,0.3741973,0.0
0.14678234,0.5820909,0.28683054,0.42249018,0.86030316,1.0
0.21864253,0.57272077,0.870042,0.13134372,0.86250407,1.0
0.38275957,0.48272198,0.3368004,0.8185429,0.41771698,0.0
0.08136678,0.5753666,0.9409853,0.69895095,0.9326904,1.0
0.16518837,0.42648774,0.04883486,0.33635104,0.25874555,0.0
0.06321967,0.7872005,0.4018227,0.6814878,0.52925336,0.0
0.59625995,0.6295943,0.5718748,0.49994183,0.7676076,1.0
0.9893614,0.9424541,0.52584726,0.5676948,0.6179818,1.0
0.13494617,0.3654666,0.7224916,0.83752173,0.5323431,0.0
0.50278646,0.4515664,0.8586802,0.060390353,0.18808568,0.0
0.1711657,0.05329442,0.6363732,0.4530574,0.6017902,0.0
0.2680701,0.91448337,0.9547005,0.7444057,0.9123572,0.0
0.32277602,0.079098344,0.29567575,0.9611069,0.99589777,0.0
0.72747993,0.93256193,0.6353245,0.85118395,0.8763624,0.0
0.3723001,0.48145425,0.8657899,0.3129515,0.90768176,0.0
0.8452732,0.50481266,0.8424222,0.36540747,0.40100032,0.0
0.46461397,0.58711004,0.10642815,0.92082524,0.72687715,1.0
0.96203524,0.075478554,0.37884498,0.57626045,0.091926515,1.0
0.2411148,0.2628072,0.74042803,0.07462525,0.8124819,0.0
0.15512592,0.395486,0.74189013,0.24429923,0.96798944,1.0
0.71934503,0.4981534,0.12849808,0.56060547,0.677805,1.0
0.4888692,0.98725724,0.47528934,0.39132202,0.1691513,0.0
0.9284343,0.12846422,0.94431204,0.32101548,0.05474019,1.0
0.27583677,0.8574529,0.12298453,0.47760457,0.6592319,1.0
0.083357215,0.4679761,0.6726576,0.95367813,0.99009967,1.0
0.68663514,0.6299252,0.1600306,0.7921947,0.54923993,0.0
0.338207,0.32384795,0.6414073,0.54314595,0.20568931,0.0
0.033854067,0.44899535,0.11138743,0.46396506,0.8801,1.0
0.0012985468,0.5523739,0.1892826,0.7728415,0.70904934,0.0
0.73777866,0.5747081,0.1693989,0.5584072,0.009935617,0.0
0.9888324,0.31926227,0.095266104,0.8484948,0.8130926,0.0
0.73011667,0.53973573,0.706567,0.24870884,0.2139442,1.0
0.8215501,0.786421,0.33816397,0.8049144,0.611242,1.0
0.102917135,0.7405581,0.23541969,0.27910513,0.5771465,1.0
0.26938587,0.76970565,0.2749803,0.2512346,0.7267229,1.0
0.5429431,0.7954157,0.78176457,0.63717866,0.32971185,1.0
0.84120274,0.36826843,0.91661024,0.41957438,0.17313367,1.0
0.29126894,0.92569107,0.47311515,0.2522323,0.28690016,0.0
0.44575936,0.19993949,0.56731516,0.2216571,0.0019369125,1.0
0.6612773,0.9975661,0.42761528,0.943443,0.28582507,1.0
0.8167942,0.84294695,0.92300963,0.9205912,0.1472444,1.0
0.9438417,0.6850101,0.78434783,0.79463136,0.71545845,0.0
0.5854631,0.34403068,0.34350705,0.35447145,0.13420224,0.0
0.27720547,0.98971707,0.43776786,0.08625305,0.95179546,0.0
0.2435714,0.24707133,0.6629528,0.12678146,0.99422824,1.0
0.5061217,0.41109633,0.55667794,0.2539453,0.31021,0.0
0.71833223,0.1558252,0.03061992,0.71296483,0.93310845,1.0
0.59524107,0.3430702,0.167544,0.8692994,0.7893036,0.0
0.51291263,0.64086527,0.72606725,0.9848899,0.17064583,0.0
0.52656037,0.46812087,0.10416508,0.36436898,0.6659199,1.0
0.9295806,0.9240786,0.1633941,0.3237509,0.3053425,0.0
0.94781566,0.029837132,0.15768671,0.53501236,0.8023759,1.0
0.2884614,0.28553277,0.38457495,0.2933902,0.65818655,1.0
0.583903,0.7935318,0.8755603,0.8552941,0.7278067,0.0
0.2670129,0.8506967,0.33251512,0.27961898,0.7970026,0.0
0.73988503,0.86352676,0.62031335,0.54633886,0.42850417,1.0
0.93842775,0.4337392,0.40533793,0.27158892,0.9811136,1.0
0.21174818,0.8931485,0.35262495,0.6534105,0.53678006,1.0
0.7632604,0.30574697,0.38155907,0.3304587,0.14923757,0.0
0.69364727,0.90590525,0.42426234,0.69219744,0.31556064,0.0
0.58551353,0.7626615,0.09430021,0.95448077,0.08749896,0.0
0.5232343,0.17611474,0.87508893,0.9349553,0.09446269,0.0
0.3146835,0.31127632,0.5576351,0.39025348,0.8543752,1.0
0.45220226,0.777691,0.90204096,0.3193313,0.9286112,0.0
0.53259325,0.94396895,0.87404823,0.39593673,0.6112713,0.0
0.86422706,0.18987787,0.8507818,0.77200776,0.7566133,1.0
0.67690474,0.66693664,0.032083392,0.7689483,0.5757946,0.0
0.74671996,0.8925944,0.3558349,0.7792467,0.19046968,0.0
0.58991945,0.19715744,0.8275753,0.42377383,0.31589442,0.0
0.7330456,0.7885148,0.10502082,0.08782065,0.24533278,1.0
0.81231445,0.34413576,0.4181767,0.41440547,0.09370488,1.0
0.98668504,0.3315119,0.5749848,0.7562974,0.8548063,1.0
0.8132154,0.92859524,0.7835302,0.6612098,0.28790575,0.0
0.4245125,0.7233792,0.09533203,0.011989713,0.26108396,1.0
0.6660828,0.12571198,0.15858787,0.121501505,0.12572479,0.0
0.60001993,0.09194356,0.13704121,0.23076361,0.15678996,1.0
0.5360824,0.34959143,0.1420883,0.3290642,0.21414155,0.0
0.8324266,0.35530013,0.6033915,0.2417838,0.87647045,1.0
0.9299789,0.9186081,0.12711859,0.29902107,0.34414822,1.0
0.4169792,0.7862136,0.5553939,0.32536,0.21184295,1.0
0.37184006,0.78975487,0.9188359,0.011012673,0.25558585,1.0
0.16809589,0.61377054,0.12620044,0.5660883,0.2793311,1.0
0.09168452,0.17491823,0.23472327,5.9485435e-05,0.16348463,0.0
0.42438507,0.05707258,0.5818496,0.8524713,0.86313474,0.0
0.60613436,0.66002315,0.007093191,0.81527376,0.99461,0.0
0.85495186,0.81708354,0.8778877,0.56528145,0.116815984,0.0
0.9539896,0.29714632,0.5210661,0.006216705,0.066155195,0.0
0.34243166,0.17650747,0.14167225,0.14096063,0.823617,0.0
0.01733464,0.13580865,0.10486722,0.3287164,0.57281214,0.0
0.805716,0.41545737,0.29199988,0.07867104,0.78450453,1.0
0.3730905,0.6940769,0.53717273,0.5131025,0.40118283,0.0
0.67745245,0.6727778,0.57789624,0.35563403,0.6872359,1.0
0.53948754,0.41074353,0.66971815,0.5390756,0.62844485,0.0
0.650473,0.29414457,0.44992113,0.82309884,0.42678916,1.0
0.31171232,0.3997302,0.5418322,0.16238075,0.6119637,0.0
0.042811334,0.95806783,0.038134217,0.2056408,0.03238088,1.0
0.6113771,0.15642989,0.4305647,0.64209443,0.38828003,0.0
0.89785993,0.17888981,0.58947515,0.995412,0.922026,1.0
0.38207442,0.44142592,0.1418463,0.19452167,0.6588948,1.0
0.5499725,0.440387,0.8425475,0.9836912,0.21415246,1.0
0.3586508,0.6718608,0.5672332,0.68606055,0.65566087,1.0
0.45682448,0.87708926,0.064769566,0.84930575,0.03412783,1.0
0.9593927,0.3887174,0.7270723,0.67623043,0.5980973,1.0
0.12922686,0.23923594,0.9224935,0.8192068,0.39019448,1.0
0.44889683,0.51368475,0.80244434,0.4314819,0.47141057,1.0
0.65597427,0.59538394,0.48374492,0.2633533,0.6292228,1.0
0.11896056,0.75455403,0.16911906,0.48457575,0.08341199,0.0
0.5797579,0.70480275,0.2955163,0.82841253,0.7781276,0.0
0.21713656,0.058435142,0.70743513,0.7731722,0.97904825,0.0
0.3163054,0.52239335,0.14438945,0.3084743,0.5066985,0.0
0.8709798,0.77483046,0.98537743,0.5841678,0.118157625,0.0
0.23588759,0.047064006,0.4869339,0.4242342,0.94505537,0.0
0.846364,0.642359,0.12700963,0.6167069,0.1822688,0.0
0.21881229,0.20917547,0.17438006,0.6411186,0.22099733,1.0
0.15773821,0.58694434,0.42429096,0.9832033,0.68025595,0.0
0.5415974,0.7360913,0.06721628,0.40016294,0.6052571,0.0
0.64673656,0.82499176,0.95886236,0.4693299,0.31864733,0.0
0.7811726,0.471115,0.2955091,0.25753927,0.9275965,0.0
0.067233145,0.5109288,0.96779984,0.59563786,0.80168086,0.0
0.5480883,0.79077643,0.9928424,0.32633966,0.7872111,0.0
0.30069607,0.034379542,0.68152106,0.9488167,0.57886374,0.0
0.020926595,0.011146605,0.81195474,0.23203778,0.4005862,0.0
0.8251757,0.29198772,0.44734335,0.41374266,0.13489956,1.0
0.250395,0.11860132,0.9320752,0.032859445,0.72117686,0.0
0.49133825,0.022167802,0.53577274,0.5028132,0.96717757,0.0
0.969692,0.3743134,0.87915176,0.43751687,0.023469388,0.0
0.8568682,0.6306911,0.67088217,0.5552094,0.10452032,1.0
0.10255319,0.8800229,0.984226,0.19913948,0.028508842,0.0
0.52889323,0.6232435,0.8885794,0.8201309,0.8721753,0.0
0.6790277,0.5039672,0.32402223,0.91397095,0.18411171,0.0
0.7260563,0.33084118,0.9607106,0.22379428,0.20454103,0.0
0.027647376,0.8931603,0.42492926,0.5537244,0.9936776,1.0
0.99378365,0.24782443,0.67708355,0.7234089,0.4839536,0.0
0.2675349,0.49783903,0.3741219,0.44700956,0.46092063,1.0
0.6402721,0.5708036,0.12270379,0.5754391,0.5802367,1.0
0.06643778,0.54005796,0.87695444,0.8151327,0.17830426,0.0
0.9000058,0.6872693,0.9796191,0.8059254,0.33993322,0.0
0.135095,0.5941795,0.0950768,0.77827936,0.695525,0.0
0.78607416,0.6771776,0.7792539,0.28483027,0.48173565,0.0
0.2861091,0.72888106,0.33370167,0.6442253,0.01884538,0.0
0.106773496,0.44282693,0.23922521,0.48857087,0.27267307,0.0
0.96876717,0.6442328,0.4706,0.93686223,0.25230956,0.0
0.08390349,0.37216765,0.53930855,0.19432884,0.015760303,0.0
0.4649257,0.34243554,0.7565852,0.3222564,0.41097194,0.0
0.2961014,0.4385947,0.3524437,0.729535,0.97403955,1.0
0.35825133,0.42985523,0.97205245,0.7516901,0.55775744,1.0
0.96997786,0.833367,0.7243846,0.7079398,0.22131675,0.0
0.3663627,0.8161954,0.508353,0.3199123,0.6347933,0.0
0.66391224,0.10594761,0.06925994,0.811012,0.83235,1.0
0.5011866,0.06778729,0.44568145,0.9469352,0.9429731,0.0
0.19209152,0.24657053,0.06698829,0.22389847,0.180637,0.0
0.09402841,0.57825303,0.29829633,0.66694367,0.603507,0.0
0.8570263,0.39262503,0.914382,0.9591751,0.35386997,1.0
0.2228725,0.54076415,0.6184081,0.66591096,0.015068889,1.0
0.29712528,0.61961955,0.39485848,0.4252501,0.13440943,0.0
0.17391354,0.07409203,0.7762603,0.2940488,0.609956,1.0
0.6525573,0.11347073,0.2472077,0.2261877,0.7331144,0.0
0.1149897,0.19620186,0.045600533,0.21341377,0.35325086,1.0
0.17856508,0.35228592,0.7414747,0.67785573,0.20568347,1.0
0.7043225,0.6511299,0.78762525,0.78321993,0.34227973,0.0
0.8214998,0.96440417,0.9787526,0.29319745,0.7247308,0.0
0.3392706,0.73911047,0.8627492,0.28742802,0.14752829,0.0
0.75071144,0.44334507,0.990056,0.286851,0.7654485,1.0
0.6721359,0.043112457,0.5647106,0.17893124,0.6550182,0.0
0.6512357,0.8490864,0.26444936,0.16914833,0.9061084,0.0
0.47350973,0.9979852,0.09714818,0.45989984,0.46845818,0.0
0.2562666,0.34575242,0.84337926,0.8692718,0.59559256,1.0
0.6215069,0.03942263,0.34146643,0.89956707,0.39509284,1.0
0.62390316,0.32941854,0.35804677,0.6327925,0.5865942,1.0
0.7808742,0.6225476,0.08245534,0.90163344,0.3482452,1.0
0.42356324,0.62429136,0.6287988,0.8732653,0.79292184,1.0
0.9112061,0.7617549,0.51653695,0.59307206,0.980803,1.0
0.5984383,0.53403586,0.7486278,0.8108374,0.87086475,1.0
0.8146084,0.28526735,0.66818917,0.89401394,0.40206885,0.0
0.7260423,0.50485134,0.2633872,0.7989205,0.5972083,0.0
0.4494263,0.82832223,0.85132337,0.14255613,0.35049576,1.0
0.8097816,0.7669149,0.34249747,0.9590272,0.72902733,1.0
0.177226,0.26140982,0.532328,0.121038616,0.46022826,0.0
0.9432526,0.2077887,0.6166061,0.30647463,0.047876,1.0
0.2287938,0.25206608,0.5583975,0.7984511,0.7563898,0.0
0.27572393,0.017253816,0.7180507,0.78859687,0.61945015,1.0
0.69241905,0.27108228,0.5256623,0.12649518,0.18313837,0.0
0.18002331,0.1522904,0.8925764,0.85298747,0.65812147,1.0
0.03014946,0.20001405,0.16114253,0.5171791,0.051858664,1.0
0.6873253,0.9022061,0.4015665,0.015818894,0.6038431,1.0
0.083943486,0.054477453,0.63965875,0.8398588,0.50167197,0.0
0.608959,0.6572778,0.16473275,0.061412632,0.84695387,0.0
0.9202701,0.537622,0.61696297,0.7210439,0.56198454,1.0
0.90156865,0.46040446,0.63593554,0.9229265,0.9464985,0.0
0.886593,0.9580856,0.6550735,0.80807614,0.006325841,0.0
0.944691,0.23747677,0.6269612,0.81037676,0.36430866,1.0
0.25407106,0.36027062,0.95505923,0.54874843,0.37958568,1.0
0.729532,0.20972812,0.015819788,0.8853952,0.09560728,1.0
0.7933354,0.3085822,0.7357785,0.53183794,0.9488735,1.0
0.10400152,0.61495787,0.7876439,0.9677358,0.21318012,0.0
0.10809702,0.41339207,0.79539967,0.20724964,0.83130527,0.0
0.41022468,0.38385785,0.98986566,0.19994771,0.080605984,1.0
0.86087084,0.18882173,0.24212807,0.49757934,0.9690205,1.0
0.9128658,0.12979352,0.4034481,0.76516294,0.6106366,0.0
0.23143375,0.7542096,0.35973972,0.5041277,0.39601845,0.0
0.12776935,0.10523462,0.59695625,0.37662733,0.99499476,0.0
0.65641636,0.09251326,0.4020174,0.3725164,0.15190482,1.0
0.4091258,0.03895974,0.101347685,0.65995926,0.9181392,1.0
0.6447189,0.13081568,0.27046615,0.28151435,0.7835656,1.0
0.27047843,0.30353284,0.8005448,0.32642126,0.9174279,0.0
0.9940605,0.21515137,0.6843285,0.704131,0.9249496,0.0
0.9701063,0.034129977,0.7123317,0.44674402,0.05042714,1.0
0.8543706,0.9239432,0.74555075,0.23228544,0.45526326,1.0
0.6416714,0.61484414,0.4315892,0.81496054,0.43685204,1.0
0.66590303,0.32305747,0.7680304,0.76315063,0.81976235,0.0
0.27889496,0.005363345,0.2793188,0.91448945,0.8016799,0.0
0.46841127,0.021103442,0.4229902,0.008713365,0.5428087,1.0
0.55724096,0.48856562,0.30112755,0.8142095,0.5302379,0.0
0.54181457,0.102725625,0.3057056,0.17252076,0.7917161,0.0
0.27866226,0.034237027,0.22689945,0.9348788,0.09351146,1.0
0.59790695,0.8266485,0.19322836,0.8735409,0.924868,1.0
0.28441703,0.052402318,0.8957487,0.5942967,0.8051803,0.0
0.45622665,0.8631224,0.24580884,0.6041689,0.7223408,1.0
0.9431066,0.8571263,0.41977936,0.21512836,0.16555417,1.0
0.7528898,0.11605322,0.93795127,0.50313085,0.43716013,0.0
0.92777985,0.1414941,0.64685684,0.046094596,0.8029662,0.0
0.38283235,0.10362941,0.7234788,0.9124916,0.07381505,0.0
0.67159694,0.87094915,0.6107719,0.9757916,0.38324726,1.0
0.9564128,0.8324221,0.7813101,0.4845214,0.5614084,0.0
0.62994856,0.04164481,0.41112858,0.40746707,0.7839379,1.0
0.8612202,0.5143906,0.63902175,0.7710242,0.27784652,1.0
0.8440407,0.8798027,0.16955054,0.81582046,0.70146513,1.0
0.61117846,0.007521093,0.047100306,0.97531855,0.52300954,0.0
0.46716452,0.3751337,0.10278982,0.36052853,0.49477255,1.0
0.31943,0.27930486,0.82021636,0.76402044,0.76328903,1.0
0.35150665,0.75190777,0.62791944,0.22056782,0.86590534,1.0
0.7536648,0.9186336,0.6363205,0.7801055,0.96188486,0.0
0.7758191,0.10025966,0.42575723,0.48229998,0.65129346,1.0
0.8096067,0.83671904,0.41143924,0.46186447,0.58726835,0.0
0.7937659,0.12317222,0.40948522,0.38671172,0.0350523,0.0
0.086470425,0.7682682,0.56022036,0.43147165,0.7311988,1.0
0.85221535,0.50085455,0.8105585,0.775565,0.6449519,1.0
0.6204865,0.89306384,0.16582495,0.91486055,0.3393529,0.0
0.65647,0.9130967,0.06933373,0.5914345,0.86923635,1.0
0.25230145,0.72103876,0.5636734,0.24900633,0.6759807,1.0
0.5370998,0.66866976,0.74195987,0.99075574,0.052153528,1.0
0.38490075,0.15642291,0.672411,0.5492529,0.9645584,0.0
0.4917413,0.6630093,0.17241067,0.085514784,0.6595108,0.0
0.81396276,0.40197152,0.35109454,0.67325914,0.6791579,0.0
0.5388508,0.38410264,0.461514,0.26774913,0.13908553,0.0
0.89848673,0.42915636,0.617855,0.89102256,0.03864312,0.0
0.9976055,0.6350828,0.088486016,0.20198739,0.034774125,0.0
0.49790323,0.5871005,0.17661327,0.8110378,0.33486223,0.0
0.3762462,0.830829,0.16918361,0.38799626,0.7402686,0.0
0.6242583,0.84326893,0.9359492,0.8997263,0.0786016,0.0
0.7817846,0.5859601,0.59341955,0.32315922,0.26519895,0.0
0.40906495,0.48799992,0.032134056,0.40660632,0.6001529,1.0
0.8216601,0.9377935,0.74709105,0.08686274,0.99983317,1.0
0.29212707,0.5586077,0.1996643,0.8280989,0.26484329,1.0
0.71124387,0.79175496,0.24238485,0.23704392,0.05573392,0.0
0.106592536,0.6743322,0.8145545,0.8189693,0.3098309,0.0
0.8436206,0.23495388,0.99919724,0.85577655,0.046045184,1.0
0.114515126,0.40083402,0.0471462,0.65157324,0.67779475,0.0
0.1474269,0.039141893,0.7039899,0.6741016,0.9792361,1.0
0.30575573,0.26492,0.09761757,0.59080213,0.62492526,1.0
0.98536175,0.4396339,0.29862183,0.19299823,0.5891441,0.0
0.89116764,0.9467755,0.48772705,0.7620202,0.6298957,0.0
0.94652504,0.72844553,0.7492537,0.961442,0.9291418,1.0
0.50643635,0.59067047,0.33331126,0.95982134,0.19945437,1.0
0.16105264,0.017526865,0.8611533,0.23177344,0.038212657,0.0
0.8115041,0.3204159,0.2205823,0.22225308,0.36839974,1.0
0.62337196,0.30757898,0.80738884,0.886705,0.43149656,1.0
0.97295386,0.17506307,0.49473935,0.6981309,0.36234444,1.0
0.07422161,0.9091156,0.09863782,0.58449566,0.71718353,0.0
0.14092666,0.7707575,0.14477801,0.31625402,0.41007245,0.0
0.24815506,0.92420334,0.4488243,0.6930902,0.101201415,0.0
0.38174272,0.2857405,0.44719476,0.9021942,0.08357859,0.0
0.5211395,0.37208998,0.2764789,0.99296176,0.19882351,0.0
0.47394145,0.057527065,0.58061606,0.72429127,0.8920647,1.0
0.56668395,0.20032895,0.8712902,0.8514,0.470398,1.0
0.8486222,0.112828076,0.7703782,0.81082827,0.26106906,0.0
0.16030097,0.012887657,0.20929265,0.030044258,0.8323416,1.0
0.37202954,0.014760315,0.5291764,0.30195773,0.41674227,1.0
0.03126639,0.020953,0.021722257,0.8147875,0.70799255,1.0
0.7005051,0.7811785,0.89821124,0.34319186,0.0042313337,1.0
0.9975149,0.9824124,0.056513906,0.8110291,0.6987669,1.0
0.5594594,0.9574259,0.57608724,0.5281611,0.3040734,0.0
0.4038273,0.59123033,0.0405941,0.11853731,0.3108853,1.0
0.46784168,0.38562953,0.69569,0.44967562,0.6120084,0.0
0.3255695,0.06604391,0.9653149,0.42707163,0.998191,0.0
0.5400351,0.92020535,0.24369562,0.7064331,0.60916984,0.0
0.56722754,0.6569399,0.12673151,0.45436156,0.21002012,1.0
0.29508346,0.57142764,0.94160926,0.18123692,0.5796075,1.0
0.8791367,0.9989997,0.7913444,0.9911399,0.65013194,0.0
0.73094225,0.20674741,0.35329938,0.93987185,0.9123236,1.0
0.10550034,0.8619248,0.76122934,0.7521021,0.1440934,1.0
0.08482659,0.5531951,0.42862397,0.5816777,0.008438408,1.0
0.71347594,0.6431504,0.05183077,0.28188288,0.3701226,1.0
0.726881,0.58807355,0.87384015,0.81911904,0.6159785,1.0
0.07361615,0.10557717,0.9159049,0.69275415,0.05466622,0.0
0.5188051,0.5204469,0.90549684,0.8106703,0.23957473,0.0
0.545871,0.28345895,0.9063673,0.31644297,0.8654988,0.0
0.033500433,0.37480706,0.034338593,0.587462,0.8658586,0.0
0.3207907,0.56369704,0.38506025,0.566121,0.967404,0.0
0.40765,0.59626085,0.09441936,0.50839263,0.31178987,0.0
0.5643894,0.917128,0.65660876,0.56769675,0.5120585,0.0
0.5727672,0.82987607,0.4451751,0.53874487,0.28448683,1.0
0.23522514,0.1572712,0.01740253,0.52584267,0.66857827,0.0
0.7899052,0.56987166,0.64825493,0.530638,0.98718923,0.0
0.45475692,0.64461863,0.3227117,0.9973248,0.85243326,1.0
0.9493503,0.000911355,0.8518174,0.1436693,0.67026097,1.0
0.18343234,0.23382705,0.049153447,0.34743726,0.8981788,0.0
0.47891682,0.8316902,0.56591797,0.5138544,0.75829893,1.0
0.37876135,0.07827318,0.43633157,0.61823213,0.4828682,1.0
0.7856345,0.5769583,0.83469397,0.43039298,0.21016014,0.0
0.2873916,0.9372021,0.7576965,0.9756527,0.72306335,0.0
0.46365857,0.63046616,0.11386871,0.74495494,0.43001723,0.0
0.33219355,0.3501562,0.3462546,0.995302,0.8011431,1.0
0.27789134,0.30763566,0.22322232,0.25114363,0.9714793,0.0
0.060501277,0.61831707,0.253053,0.13892698,0.12012762,0.0
0.93038505,0.5604791,0.4740433,0.4637617,0.999309,1.0
0.037441492,0.37900656,0.63989747,0.3206094,0.5436471,1.0
0.46766788,0.5626519,0.45254594,0.1960069,0.9478288,1.0
0.12740576,0.66881007,0.6353156,0.43289274,0.5879409,0.0
0.18154275,0.51073414,0.033604026,0.18527699,0.5486884,1.0
0.36885893,0.85185707,0.5908461,0.41916102,0.5643955,1.0
0.22281408,0.52604395,0.14919192,0.24149144,0.26626635,1.0
0.14097172,0.7473052,0.52961975,0.9897212,0.39368558,1.0
0.8641612,0.69224435,0.99285185,0.18327135,0.37026596,1.0
0.87295485,0.61688393,0.8228475,0.003696084,0.17106295,0.0
0.38535893,0.930123,0.089310765,0.7359899,0.32325733,1.0
0.77980006,0.44878286,0.5057069,0.13748509,0.40202773,1.0
0.899957,0.09926432,0.8344324,0.7947399,0.96606845,1.0
0.7027182,0.8609182,0.2817558,0.6780532,0.7579562,0.0
0.494156,0.22617263,0.099146724,0.63480103,0.43795365,1.0
0.70196724,0.90526325,0.8540593,0.05984938,0.6224785,1.0
0.23410934,0.17051339,0.113898516,0.5641521,0.34228265,0.0
0.50039417,0.02149415,0.09810573,0.49010563,0.78307414,0.0
0.82323456,0.43344337,0.15837675,0.67814803,0.758892,1.0
0.24714917,0.057404816,0.5587892,0.23154598,0.56161106,0.0
0.91840976,0.6693718,0.69794387,0.30041492,0.9983682,0.0
0.49876463,0.7591912,0.7836469,0.6057016,0.32935888,1.0
0.63401085,0.94772613,0.98628855,0.5668255,0.08276653,1.0
0.70862293,0.44320804,0.5886125,0.13720202,0.79863644,0.0
0.6594769,0.71830404,0.886356,0.97049034,0.60932577,1.0
0.42658776,0.010738015,0.7579288,0.013784647,0.6323244,0.0
0.24418414,0.159791,0.67355794,0.31738323,0.6323907,0.0
0.060678184,0.81221455,0.23997718,0.7997722,0.5706486,0.0
0.9045379,0.16231394,0.44050133,0.5482729,0.9405205,1.0
0.19530588,0.43287343,0.27225465,0.81960046,0.6278958,0.0
0.7598756,0.8366811,0.03692609,0.87902486,0.8790021,1.0
0.7133823,0.0114840865,0.42712104,0.13651711,0.18519932,1.0
0.023360789,0.12888622,0.8588383,0.8615529,0.4429835,1.0
0.10374105,0.85044885,0.22907138,0.53914887,0.96769154,0.0
0.46422958,0.7992181,0.6463955,0.19793671,0.9976622,0.0
0.37593096,0.22120267,0.23988652,0.5093445,0.6922604,1.0
0.5259639,0.89080566,0.40645736,0.12801898,0.4790967,0.0
0.6652975,0.22811085,0.19088137,0.42309248,0.4112221,0.0
0.5983437,0.21550721,0.9652514,0.9758445,0.17448801,0.0
0.18768448,0.5407376,0.54393655,0.0111736655,0.4268263,1.0
0.6606762,0.122760475,0.31922096,0.5527118,0.711564,0.0
0.89010817,0.7122194,0.3668391,0.30716676,0.07117307,0.0
0.49850398,0.97331035,0.4516431,0.0016331673,0.24732888,0.0
0.64382774,0.88737786,0.54398906,0.07082027,0.5742175,1.0
0.2636488,0.52156305,0.84615934,0.72947997,0.35413873,1.0
0.8039888,0.38744748,0.8481984,0.24654937,0.21431428,1.0
0.066036105,0.88117975,0.39637393,0.94672763,0.7843741,1.0
0.2165609,0.21395922,0.3307436,0.9754967,0.4001512,0.0
0.99822223,0.5854842,0.8991171,0.5704164,0.98045665,1.0
0.8494574,0.906975,0.78559077,0.4815498,0.12061924,0.0
0.094816744,0.7508149,0.45169395,0.6291209,0.89948285,1.0
0.7787464,0.28606158,0.9543583,0.18361217,0.92415303,0.0
0.69660187,0.79321706,0.3367868,0.9274562,0.8244622,1.0
0.6720964,0.6025417,0.7324258,0.054136455,0.2909649,1.0
0.72861195,0.92781246,0.99297255,0.56649494,0.72638726,0.0
0.9228003,0.24553812,0.1454916,0.6899516,0.81118894,0.0
0.0422374,0.5066354,0.19146281,0.8023722,0.26965696,1.0
